CustomerID,recency,frequency,monetary,r_score,f_score,m_score,segment
13955,153,2,322.96,2,1,2,Lost
13956,4,5,1019.27,5,3,4,Loyal Customer
13959,78,3,594.04,2,2,3,Lost
13960,20,2,230.22,4,1,1,New Customer
13962,21,2,169.55,4,1,1,New Customer
13963,307,4,664.54,1,3,3,At Risk
13967,145,1,80.7,2,1,1,Lost
13969,6,18,9024.17,5,4,5,Champion
13971,18,8,2758.26,4,4,5,Champion
13972,70,2,190.25,3,1,1,Potential Loyalist
13973,286,1,264.7,1,1,2,Lost
13974,48,1,413.59000000000003,3,1,2,Potential Loyalist
13975,30,6,2461.2400000000002,4,3,5,Loyal Customer
13976,206,1,357.98,1,1,2,Lost
13978,14,2,196.79000000000002,4,1,1,New Customer
13979,72,1,869.87,2,1,3,Lost
13980,59,1,200.14,3,1,1,Potential Loyalist
13982,38,4,1871.81,3,3,4,Loyal Customer
13983,29,12,2603.43,4,4,5,Champion
13984,26,5,920.51,4,3,3,Loyal Customer
13985,3,15,7060.13,5,4,5,Champion
13986,16,1,320.46,4,1,2,New Customer
13988,19,6,4147.96,4,3,5,Loyal Customer
13989,65,2,1266.08,3,1,4,Potential Loyalist
13990,212,1,311.3,1,1,2,Lost
13991,11,6,852.88,5,3,3,Loyal Customer
13992,29,1,76.8,4,1,1,New Customer
13993,42,9,3466.36,3,4,5,Loyal Customer
13994,3,6,2274.14,5,3,5,Loyal Customer
13995,14,5,1393.69,4,3,4,Loyal Customer
13999,9,12,3901.81,5,4,5,Champion
14000,210,1,635.66,1,1,3,Lost
14001,45,3,2043.0800000000002,3,2,4,Potential Loyalist
14002,133,2,529.73,2,1,3,Lost
14004,42,7,4582.64,3,4,5,Loyal Customer
14005,9,5,2874.72,5,3,5,Loyal Customer
14006,115,3,962.19,2,2,4,Lost
14009,197,2,695.61,1,1,3,Lost
14012,277,1,328.8,1,1,2,Lost
14013,109,3,473.02,2,2,2,Lost
14014,76,1,505.18,2,1,3,Lost
14015,52,1,917.34,3,1,3,Potential Loyalist
14016,161,4,4341.21,2,3,5,At Risk
14019,46,3,1421.61,3,2,4,Potential Loyalist
14020,16,2,642.8,4,1,3,New Customer
14021,154,3,631.9,2,2,3,Lost
14022,224,1,440.0,1,1,2,Lost
14023,6,2,584.07,5,1,3,New Customer
14024,121,2,327.7,2,1,2,Lost
14027,60,1,104.82,3,1,1,Potential Loyalist
14029,62,2,467.66,3,1,2,Potential Loyalist
14030,17,8,2358.84,4,4,5,Champion
14031,6,19,17286.86,5,4,5,Champion
14032,1,11,2975.59,5,4,5,Champion
14034,21,3,648.89,4,2,3,New Customer
14035,28,5,1428.02,4,3,4,Loyal Customer
14036,284,1,626.65,1,1,3,Lost
14037,175,2,147.20000000000002,2,1,1,Lost
14038,77,3,1560.38,2,2,4,Lost
14039,32,1,152.2,4,1,1,New Customer
14040,40,12,3560.32,3,4,5,Loyal Customer
14041,265,1,141.41,1,1,1,Lost
14044,26,4,646.42,4,3,3,Loyal Customer
14045,108,4,1659.75,2,3,4,At Risk
14046,283,1,154.99,1,1,1,Lost
14047,8,5,1308.6100000000001,5,3,4,Loyal Customer
14048,304,1,409.93,1,1,2,Lost
14049,16,4,5578.72,4,3,5,Loyal Customer
14050,31,2,746.36,4,1,3,New Customer
14051,0,23,15610.390000000001,5,4,5,Champion
14052,19,1,225.36,4,1,1,New Customer
14053,123,2,260.25,2,1,2,Lost
14054,64,1,92.46,3,1,1,Potential Loyalist
14055,105,1,725.6400000000001,2,1,3,Lost
14056,0,23,8152.71,5,4,5,Champion
14057,23,17,6211.66,4,4,5,Champion
14059,266,1,183.6,1,1,1,Lost
14060,4,19,6140.42,5,4,5,Champion
14062,9,12,10464.85,5,4,5,Champion
14064,28,5,1334.34,4,3,4,Loyal Customer
14066,266,1,152.55,1,1,1,Lost
14067,63,2,374.7,3,1,2,Potential Loyalist
14068,319,1,265.85,1,1,2,Lost
14071,3,8,1437.57,5,4,4,Champion
14073,31,1,151.04,4,1,1,New Customer
14075,4,3,942.26,5,2,4,New Customer
14076,128,1,118.67,2,1,1,Lost
14077,40,5,499.41999999999996,3,3,3,Loyal Customer
14078,101,6,1049.37,2,3,4,At Risk
14079,124,1,375.1,2,1,2,Lost
14080,32,1,45.599999999999994,4,1,1,New Customer
14081,301,2,921.62,1,1,3,Lost
14082,364,1,182.25,1,1,1,Lost
14083,3,9,1002.9,5,4,4,Champion
14085,1,18,4421.29,5,4,5,Champion
14087,2,1,191.47,5,1,1,New Customer
14088,9,13,50491.81,5,4,5,Champion
14089,56,1,158.75,3,1,1,Potential Loyalist
14090,324,1,76.32000000000001,1,1,1,Lost
14092,7,14,4076.91,5,4,5,Champion
14093,11,1,433.86,5,1,2,New Customer
14096,3,17,65164.79,5,4,5,Champion
14098,36,1,147.35,3,1,1,Potential Loyalist
14099,15,11,3104.17,4,4,5,Champion
14100,137,1,191.95000000000002,2,1,1,Lost
14101,73,6,5976.79,2,3,5,At Risk
14102,4,5,1105.8799999999999,5,3,4,Loyal Customer
14104,154,2,216.20999999999998,2,1,1,Lost
14105,238,1,1266.23,1,1,4,Lost
14107,51,7,2703.23,3,4,5,Loyal Customer
14108,30,2,597.91,4,1,3,New Customer
14109,72,1,144.2,2,1,1,Lost
14110,3,12,5683.15,5,4,5,Champion
14111,13,4,692.85,4,3,3,Loyal Customer
14112,22,7,2915.15,4,4,5,Champion
14113,3,4,1840.42,5,3,4,Loyal Customer
14114,273,2,386.53,1,1,2,Lost
14116,19,5,1382.74,4,3,4,Loyal Customer
14117,143,1,90.0,2,1,1,Lost
14121,3,4,2780.15,5,3,5,Loyal Customer
14124,83,1,419.58000000000004,2,1,2,Lost
14125,10,3,2720.63,5,2,5,New Customer
14126,7,3,706.1300000000001,5,2,3,New Customer
14127,122,3,709.71,2,2,3,Lost
14128,60,2,637.5,3,1,3,Potential Loyalist
14129,1,5,1123.8600000000001,5,3,4,Loyal Customer
14130,318,1,480.91,1,1,2,Lost
14132,1,11,3586.0299999999997,5,4,5,Champion
14133,129,3,605.64,2,2,3,Lost
14135,1,15,4690.31,5,4,5,Champion
14138,1,2,965.8800000000001,5,1,4,New Customer
14139,45,1,415.82,3,1,2,Potential Loyalist
14140,3,2,935.05,5,1,4,New Customer
14141,2,4,915.13,5,3,3,Loyal Customer
14142,372,1,311.81,1,1,2,Lost
14143,133,1,115.8,2,1,1,Lost
14145,46,4,3742.2,3,3,5,Loyal Customer
14146,8,5,4191.0,5,3,5,Loyal Customer
14147,77,2,483.4,2,1,2,Lost
14148,233,1,157.2,1,1,1,Lost
14149,220,1,446.62,1,1,2,Lost
14150,35,2,658.64,3,1,3,Potential Loyalist
14152,74,2,621.29,2,1,3,Lost
14154,238,2,1345.62,1,1,4,Lost
14155,265,1,118.75,1,1,1,Lost
14156,9,55,117210.08,5,4,5,Champion
14157,19,2,424.89000000000004,4,1,2,New Customer
14158,39,1,507.66,3,1,3,Potential Loyalist
14159,19,11,4630.35,4,4,5,Champion
14161,215,3,1097.6200000000001,1,2,4,Lost
14162,173,2,289.36,2,1,2,Lost
14163,86,4,2445.91,2,3,5,At Risk
14164,70,2,1631.77,3,1,4,Potential Loyalist
14165,275,1,120.44,1,1,1,Lost
14167,38,4,562.59,3,3,3,Loyal Customer
14171,97,1,363.79,2,1,2,Lost
14173,10,4,450.84,5,3,2,Loyal Customer
14174,32,1,134.46,4,1,1,New Customer
14175,59,3,3222.3,3,2,5,Potential Loyalist
14176,296,4,576.9000000000001,1,3,3,At Risk
14177,85,4,549.46,2,3,3,At Risk
14178,8,7,1600.26,5,4,4,Champion
14179,40,2,701.57,3,1,3,Potential Loyalist
14180,10,25,4748.52,5,4,5,Champion
14184,66,1,452.89,3,1,2,Potential Loyalist
14185,330,1,197.65,1,1,1,Lost
14188,30,6,2054.36,4,3,4,Loyal Customer
14189,1,15,4654.08,5,4,5,Champion
14191,1,13,4684.76,5,4,5,Champion
14193,67,2,853.39,3,1,3,Potential Loyalist
14194,4,21,11349.52,5,4,5,Champion
14195,201,2,1012.0,1,1,4,Lost
14196,106,1,335.52,2,1,2,Lost
14198,17,4,701.4,4,3,3,Loyal Customer
14199,217,1,185.39999999999998,1,1,1,Lost
14201,59,7,747.44,3,4,3,Loyal Customer
14204,1,1,150.61,5,1,1,New Customer
14205,16,2,466.7,4,1,2,New Customer
14206,238,1,328.15999999999997,1,1,2,Lost
14208,94,1,151.74,2,1,1,Lost
14209,10,6,2073.43,5,3,5,Loyal Customer
14210,105,6,1905.8400000000001,2,3,4,At Risk
14211,52,9,2241.1,3,4,5,Loyal Customer
14212,89,1,1070.48,2,1,4,Lost
14214,30,5,1004.38,4,3,4,Loyal Customer
14215,11,6,1789.72,5,3,4,Loyal Customer
14216,2,4,1839.3,5,3,4,Loyal Customer
14217,1,17,2004.98,5,4,4,Champion
14218,42,1,169.48000000000002,3,1,1,Potential Loyalist
14219,3,1,89.94,5,1,1,New Customer
14220,246,2,632.4,1,1,3,Lost
14221,41,9,3432.8,3,4,5,Loyal Customer
14222,176,1,683.17,2,1,3,Lost
14223,91,3,991.13,2,2,4,Lost
14224,109,4,1009.73,2,3,4,At Risk
14226,28,5,2214.79,4,3,5,Loyal Customer
14227,25,10,3350.96,4,4,5,Champion
14229,51,3,1547.2,3,2,4,Potential Loyalist
14231,183,3,925.71,1,2,3,Lost
14232,42,5,2048.07,3,3,4,Loyal Customer
14233,48,4,1462.72,3,3,4,Loyal Customer
14234,21,4,754.12,4,3,3,Loyal Customer
14235,74,5,3144.86,2,3,5,At Risk
14236,80,2,490.86,2,1,3,Lost
14237,372,1,161.0,1,1,1,Lost
14238,325,1,146.85,1,1,1,Lost
14239,42,11,2380.85,3,4,5,Loyal Customer
14240,29,2,890.34,4,1,3,New Customer
14241,183,1,213.70000000000002,1,1,1,Lost
14242,234,2,280.55,1,1,2,Lost
14243,8,10,2588.77,5,4,5,Champion
14245,219,2,1693.45,1,1,4,Lost
14246,110,3,1474.06,2,2,4,Lost
14247,277,1,136.76999999999998,1,1,1,Lost
14248,317,1,302.58,1,1,2,Lost
14250,6,3,1904.05,5,2,4,New Customer
14251,1,5,2879.7000000000003,5,3,5,Loyal Customer
14256,259,2,969.0600000000001,1,1,4,Lost
14257,63,5,3099.7200000000003,3,3,5,Loyal Customer
14258,8,9,12669.98,5,4,5,Champion
14259,141,1,120.0,2,1,1,Lost
14261,50,2,1163.45,3,1,4,Potential Loyalist
14262,7,8,2618.23,5,4,5,Champion
14264,154,2,333.97,2,1,2,Lost
14265,108,2,530.18,2,1,3,Lost
14267,162,3,1516.24,2,2,4,Lost
14270,331,1,492.65000000000003,1,1,3,Lost
14271,225,1,112.32,1,1,1,Lost
14272,73,2,437.96,2,1,2,Lost
14273,50,4,559.97,3,3,3,Loyal Customer
14276,98,3,1119.74,2,2,4,Lost
14277,14,3,4188.0,4,2,5,New Customer
14280,196,1,134.04,1,1,1,Lost
14282,2,15,3701.44,5,4,5,Champion
14284,30,2,595.25,4,1,3,New Customer
14285,20,4,1910.01,4,3,4,Loyal Customer
14286,23,3,4628.75,4,2,5,New Customer
14287,7,3,176.63,5,2,1,New Customer
14288,212,1,426.6,1,1,2,Lost
14289,8,6,911.26,5,3,3,Loyal Customer
14290,10,5,2314.65,5,3,5,Loyal Customer
14291,1,11,3883.25,5,4,5,Champion
14292,7,9,4871.93,5,4,5,Champion
14293,2,4,1046.56,5,3,4,Loyal Customer
14295,39,1,166.20000000000002,3,1,1,Potential Loyalist
14297,17,4,1305.33,4,3,4,Loyal Customer
14298,7,44,51527.3,5,4,5,Champion
14299,7,9,3965.62,5,4,5,Champion
14300,18,1,43.2,4,1,1,New Customer
14301,116,1,640.14,2,1,3,Lost
14304,222,1,383.45,1,1,2,Lost
14305,70,3,1858.96,3,2,4,Potential Loyalist
14306,50,2,2093.32,3,1,5,Potential Loyalist
14307,88,6,2995.72,2,3,5,At Risk
14309,7,9,2352.53,5,4,5,Champion
14311,242,1,310.26,1,1,2,Lost
14312,46,6,1611.59,3,3,4,Loyal Customer
14314,106,1,120.0,2,1,1,Lost
14315,44,6,2481.13,3,3,5,Loyal Customer
14317,64,1,508.58000000000004,3,1,3,Potential Loyalist
14320,206,2,477.79,1,1,2,Lost
14321,10,5,1530.75,5,3,4,Loyal Customer
14323,114,2,605.0600000000001,2,1,3,Lost
14326,241,1,183.85,1,1,1,Lost
14327,162,1,311.65,2,1,2,Lost
14329,16,7,4975.24,4,4,5,Champion
14331,123,2,462.65999999999997,2,1,2,Lost
14332,22,3,840.21,4,2,3,New Customer
14333,67,1,415.2,3,1,2,Potential Loyalist
14334,16,8,2552.21,4,4,5,Champion
14335,15,2,454.86,4,1,2,New Customer
14336,16,4,1614.91,4,3,4,Loyal Customer
14338,160,2,588.22,2,1,3,Lost
14339,242,1,309.52,1,1,2,Lost
14340,218,1,134.7,1,1,1,Lost
14341,44,8,2166.98,3,4,5,Loyal Customer
14342,20,4,668.5600000000001,4,3,3,Loyal Customer
14344,126,8,889.9300000000001,2,4,3,At Risk
14345,38,1,108.97999999999999,3,1,1,Potential Loyalist
14346,120,2,1021.58,2,1,4,Lost
14348,259,1,409.57,1,1,2,Lost
14349,9,1,133.5,5,1,1,New Customer
14350,273,1,282.93,1,1,2,Lost
14351,164,1,51.0,2,1,1,Lost
14352,156,4,1078.96,2,3,4,At Risk
14353,214,1,90.6,1,1,1,Lost
14354,5,2,163.62,5,1,1,New Customer
14355,365,1,174.4,1,1,1,Lost
14356,79,2,701.23,2,1,3,Lost
14357,42,1,225.12,3,1,1,Potential Loyalist
14359,18,3,912.18,4,2,3,New Customer
14360,31,4,2118.03,4,3,5,Loyal Customer
14362,21,1,151.5,4,1,1,New Customer
14364,108,8,3717.35,2,4,5,At Risk
14367,7,16,9227.82,5,4,5,Champion
14368,319,1,155.0,1,1,1,Lost
14371,294,1,100.5,1,1,1,Lost
14373,357,1,76.55,1,1,1,Lost
14375,184,1,235.56,1,1,1,Lost
14377,190,2,617.05,1,1,3,Lost
14379,43,2,348.1,3,1,2,Potential Loyalist
14381,51,1,202.68,3,1,1,Potential Loyalist
14382,25,1,615.49,4,1,3,New Customer
14383,37,3,1247.69,3,2,4,Potential Loyalist
14385,8,3,202.11,5,2,1,New Customer
14386,296,1,142.4,1,1,1,Lost
14387,32,3,1727.6,4,2,4,New Customer
14388,9,8,3212.84,5,4,5,Champion
14389,64,2,1043.46,3,1,4,Potential Loyalist
14390,9,9,4642.57,5,4,5,Champion
14393,217,1,67.95,1,1,1,Lost
14395,1,9,3479.91,5,4,5,Champion
14396,64,2,487.99,3,1,3,Potential Loyalist
14397,2,19,2612.96,5,4,5,Champion
14400,148,1,574.7,2,1,3,Lost
14401,3,13,4051.48,5,4,5,Champion
14403,129,4,1475.81,2,3,4,At Risk
14404,33,6,1449.32,3,3,4,Loyal Customer
14406,118,1,156.75,2,1,1,Lost
14407,106,6,2157.73,2,3,5,At Risk
14408,10,7,2599.03,5,4,5,Champion
14409,70,6,2059.4500000000003,3,3,5,Loyal Customer
14410,91,9,1100.27,2,4,4,At Risk
14411,310,1,1063.0,1,1,4,Lost
14412,42,2,770.03,3,1,3,Potential Loyalist
14413,361,1,121.05,1,1,1,Lost
14414,91,7,1496.98,2,4,4,At Risk
14415,0,13,5855.57,5,4,5,Champion
14416,21,2,490.22,4,1,3,New Customer
14418,3,3,1937.25,5,2,4,New Customer
14419,10,6,1051.79,5,3,4,Loyal Customer
14420,98,1,387.52,2,1,2,Lost
14421,56,2,813.11,3,1,3,Potential Loyalist
14422,0,6,4263.64,5,3,5,Loyal Customer
14423,217,1,265.2,1,1,2,Lost
14424,17,1,322.08,4,1,2,New Customer
14426,23,10,4481.67,4,4,5,Champion
14427,49,2,363.34000000000003,3,1,2,Potential Loyalist
14428,6,5,1224.06,5,3,4,Loyal Customer
14431,302,1,470.36,1,1,2,Lost
14432,9,6,2248.5,5,3,5,Loyal Customer
14434,21,6,1372.8,4,3,4,Loyal Customer
14436,98,1,89.06,2,1,1,Lost
14437,365,1,63.0,1,1,1,Lost
14438,305,1,131.9,1,1,1,Lost
14439,319,1,2661.24,1,1,5,Lost
14440,7,5,2357.6800000000003,5,3,5,Loyal Customer
14441,0,4,1712.89,5,3,4,Loyal Customer
14442,204,2,1589.82,1,1,4,Lost
14443,53,4,1420.2,3,3,4,Loyal Customer
14446,0,4,1010.35,5,3,4,Loyal Customer
14447,18,5,1163.23,4,3,4,Loyal Customer
14448,8,2,375.35,5,1,2,New Customer
14449,18,4,885.8,4,3,3,Loyal Customer
14450,180,3,483.25,1,2,2,Lost
14451,59,2,643.9,3,1,3,Potential Loyalist
14452,10,2,259.05,5,1,2,New Customer
14453,189,1,119.93,1,1,1,Lost
14456,4,9,3017.28,5,4,5,Champion
14457,310,1,113.64,1,1,1,Lost
14459,154,1,1837.92,2,1,4,Lost
14460,109,3,434.34,2,2,2,Lost
14461,147,3,2103.06,2,2,5,Lost
14462,65,11,1980.57,3,4,4,Loyal Customer
14463,97,3,529.62,2,2,3,Lost
14465,246,3,1038.44,1,2,4,Lost
14466,28,7,2272.4,4,4,5,Champion
14467,17,4,596.26,4,3,3,Loyal Customer
14470,11,2,461.19,5,1,2,New Customer
14472,103,8,1852.67,2,4,4,At Risk
14473,73,2,234.34000000000003,2,1,1,Lost
14474,45,1,547.66,3,1,3,Potential Loyalist
14475,71,3,925.85,3,2,3,Potential Loyalist
14476,256,1,193.0,1,1,1,Lost
14477,19,4,1309.6,4,3,4,Loyal Customer
14479,253,2,316.25,1,1,2,Lost
14480,10,1,279.05,5,1,2,New Customer
14481,164,2,636.51,2,1,3,Lost
14482,17,6,2022.81,4,3,4,Loyal Customer
14483,281,1,137.1,1,1,1,Lost
14484,49,1,321.92,3,1,2,Potential Loyalist
14485,38,1,162.8,3,1,1,Potential Loyalist
14487,26,6,1165.48,4,3,4,Loyal Customer
14488,67,1,1064.28,3,1,4,Potential Loyalist
14489,206,1,463.38,1,1,2,Lost
14491,174,2,340.93,2,1,2,Lost
14493,6,5,2383.2400000000002,5,3,5,Loyal Customer
14494,25,1,139.56,4,1,1,New Customer
14495,50,2,123.8,3,1,1,Potential Loyalist
14496,311,2,538.8100000000001,1,1,3,Lost
14497,308,1,475.37,1,1,2,Lost
14498,42,5,1957.32,3,3,4,Loyal Customer
14499,25,3,808.44,4,2,3,New Customer
14500,87,3,356.85,2,2,2,Lost
14501,183,2,251.21,1,1,2,Lost
14502,19,11,2429.83,4,4,5,Champion
14503,2,6,3543.26,5,3,5,Loyal Customer
14504,46,4,673.26,3,3,3,Loyal Customer
14505,16,8,5859.43,4,4,5,Champion
14506,16,5,1960.65,4,3,4,Loyal Customer
14507,23,6,1367.88,4,3,4,Loyal Customer
14508,21,2,268.05,4,1,2,New Customer
14511,10,5,1314.81,5,3,4,Loyal Customer
14512,187,2,275.28,1,1,2,Lost
14513,100,3,455.59000000000003,2,2,2,Lost
14514,60,3,990.2,3,2,4,Potential Loyalist
14515,17,6,2076.89,4,3,5,Loyal Customer
14517,32,2,330.45,4,1,2,New Customer
14518,63,1,174.37,3,1,1,Potential Loyalist
14520,1,2,270.6,5,1,2,New Customer
14522,23,4,974.54,4,3,4,Loyal Customer
14523,107,1,241.09,2,1,1,Lost
14524,31,9,1843.83,4,4,4,Champion
14525,19,9,4215.9,4,4,5,Champion
14527,2,55,8507.13,5,4,5,Champion
14528,36,1,364.21999999999997,3,1,2,Potential Loyalist
14529,59,3,578.61,3,2,3,Potential Loyalist
14530,25,6,2862.11,4,3,5,Loyal Customer
14532,235,4,932.85,1,3,3,At Risk
14533,24,7,1949.72,4,4,4,Champion
14534,2,18,4397.3,5,4,5,Champion
14535,59,3,2854.84,3,2,5,Potential Loyalist
14536,259,1,170.95,1,1,1,Lost
14537,57,1,355.56,3,1,2,Potential Loyalist
14538,64,2,388.25,3,1,2,Potential Loyalist
14539,15,2,537.48,4,1,3,New Customer
14540,9,3,952.66,5,2,4,New Customer
14541,58,8,1453.35,3,4,4,Loyal Customer
14542,185,1,103.25,1,1,1,Lost
14543,28,16,3599.73,4,4,5,Champion
14544,23,2,2004.3,4,1,4,New Customer
14546,4,5,2573.93,5,3,5,Loyal Customer
14547,3,8,3974.75,5,4,5,Champion
14548,150,2,652.8,2,1,3,Lost
14549,310,1,289.24,1,1,2,Lost
14550,10,2,757.37,5,1,3,New Customer
14551,17,2,186.23,4,1,1,New Customer
14552,151,1,164.22,2,1,1,Lost
14553,18,5,859.27,4,3,3,Loyal Customer
14554,9,4,2279.4900000000002,5,3,5,Loyal Customer
14555,56,2,312.54,3,1,2,Potential Loyalist
14557,84,1,788.38,2,1,3,Lost
14560,6,22,2237.77,5,4,5,Champion
14561,75,3,1080.76,2,2,4,Lost
14562,3,18,5006.77,5,4,5,Champion
14565,95,4,3099.12,2,3,5,At Risk
14566,110,1,1432.0,2,1,4,Lost
14567,56,2,1530.3600000000001,3,1,4,Potential Loyalist
14569,0,1,227.39,5,1,1,New Customer
14570,280,2,218.06,1,1,1,Lost
14572,2,7,2804.54,5,4,5,Champion
14573,179,9,1639.82,1,4,4,At Risk
14576,371,1,35.400000000000006,1,1,1,Lost
14577,12,4,859.71,5,3,3,Loyal Customer
14578,2,1,168.63,5,1,1,New Customer
14581,16,1,138.6,4,1,1,New Customer
14582,40,1,114.11,3,1,1,Potential Loyalist
14583,5,5,986.96,5,3,4,Loyal Customer
14584,168,4,1033.06,2,3,4,At Risk
14585,49,1,157.05,3,1,1,Potential Loyalist
14586,276,1,237.36,1,1,1,Lost
14587,18,9,1580.29,4,4,4,Champion
14589,371,1,39.75,1,1,1,Lost
14591,14,4,1320.21,4,3,4,Loyal Customer
14592,34,3,557.94,3,2,3,Potential Loyalist
14593,21,3,617.15,4,2,3,New Customer
14594,6,2,363.33,5,1,2,New Customer
14595,19,6,1740.6,4,3,4,Loyal Customer
14597,10,2,866.24,5,1,3,New Customer
14598,43,1,221.97,3,1,1,Potential Loyalist
14600,305,1,393.33000000000004,1,1,2,Lost
14601,10,1,213.96,5,1,1,New Customer
14603,274,1,660.0,1,1,3,Lost
14606,0,93,12076.15,5,4,5,Champion
14607,15,14,16209.5,4,4,5,Champion
14608,3,4,1785.15,5,3,4,Loyal Customer
14609,71,4,601.56,3,3,3,Loyal Customer
14616,242,3,406.08000000000004,1,2,2,Lost
14618,8,3,553.44,5,2,3,New Customer
14619,245,1,394.44,1,1,2,Lost
14620,205,2,412.78000000000003,1,1,2,Lost
14621,0,5,1788.3600000000001,5,3,4,Loyal Customer
14622,184,1,320.58000000000004,1,1,2,Lost
14623,31,5,886.7,4,3,3,Loyal Customer
14624,56,2,225.85,3,1,1,Potential Loyalist
14625,195,2,899.63,1,1,3,Lost
14626,23,4,2791.27,4,3,5,Loyal Customer
14628,90,2,671.96,2,1,3,Lost
14629,3,2,955.26,5,1,4,New Customer
14631,50,3,1006.98,3,2,4,Potential Loyalist
14632,262,1,114.56,1,1,1,Lost
14633,265,1,344.90000000000003,1,1,2,Lost
14636,35,2,609.85,3,1,3,Potential Loyalist
14638,50,1,443.6,3,1,2,Potential Loyalist
14639,51,6,2984.49,3,3,5,Loyal Customer
14640,23,6,2107.38,4,3,5,Loyal Customer
14641,21,1,110.46,4,1,1,New Customer
14642,58,1,96.12,3,1,1,Potential Loyalist
14643,169,2,693.8100000000001,2,1,3,Lost
14644,67,2,830.76,3,1,3,Potential Loyalist
14645,156,2,597.09,2,1,3,Lost
14646,1,73,280206.02,5,4,5,Champion
14647,200,1,236.04000000000002,1,1,1,Lost
14649,4,4,1402.59,5,3,4,Loyal Customer
14651,66,2,653.75,3,1,3,Potential Loyalist
14652,76,1,114.18,2,1,1,Lost
14653,0,7,1926.65,5,4,4,Champion
14655,7,4,1932.23,5,3,4,Loyal Customer
14656,168,2,291.05,2,1,2,Lost
14657,17,4,848.22,4,3,3,Loyal Customer
14658,4,2,247.15,5,1,1,New Customer
14659,8,9,2529.93,5,4,5,Champion
14660,86,2,285.74,2,1,2,Lost
14661,26,1,107.95,4,1,1,New Customer
14662,28,4,741.37,4,3,3,Loyal Customer
14664,19,2,636.24,4,1,3,New Customer
14665,60,5,1835.7,3,3,4,Loyal Customer
14666,23,1,195.25,4,1,1,New Customer
14667,10,25,9175.04,5,4,5,Champion
14669,241,3,1259.24,1,2,4,Lost
14670,279,2,392.86,1,1,2,Lost
14672,234,2,765.55,1,1,3,Lost
14673,2,5,1736.4,5,3,4,Loyal Customer
14675,15,1,596.36,4,1,3,New Customer
14676,30,6,2548.2400000000002,4,3,5,Loyal Customer
14680,24,16,28754.11,4,4,5,Champion
14681,70,3,498.95,3,2,3,Potential Loyalist
14682,187,2,52.0,1,1,1,Lost
14684,25,5,1201.51,4,3,4,Loyal Customer
14687,106,1,628.38,2,1,3,Lost
14688,7,21,5579.1,5,4,5,Champion
14689,208,1,112.8,1,1,1,Lost
14690,43,2,355.05,3,1,2,Potential Loyalist
14691,30,5,2114.33,4,3,5,Loyal Customer
14692,136,4,591.55,2,3,3,At Risk
14693,264,1,172.9,1,1,1,Lost
14696,3,7,2078.95,5,4,5,Champion
14697,217,2,188.60999999999999,1,1,1,Lost
14698,1,5,1217.27,5,3,4,Loyal Customer
14699,213,1,109.13000000000001,1,1,1,Lost
14700,31,3,2195.1,4,2,5,New Customer
14701,10,9,2526.09,5,4,5,Champion
14702,0,17,3251.79,5,4,5,Champion
14703,14,1,318.17,4,1,2,New Customer
14704,10,9,1493.96,5,4,4,Champion
14705,198,1,179.0,1,1,1,Lost
14708,2,3,1126.37,5,2,4,New Customer
14709,14,13,4921.04,4,4,5,Champion
14710,13,4,599.48,4,3,3,Loyal Customer
14711,9,11,2839.62,5,4,5,Champion
14712,28,3,917.07,4,2,3,New Customer
14713,8,11,2662.2,5,4,5,Champion
14714,23,1,160.19,4,1,1,New Customer
14715,24,4,867.38,4,3,3,Loyal Customer
14716,42,2,307.51,3,1,2,Potential Loyalist
14719,1,5,1581.84,5,3,4,Loyal Customer
14720,5,3,663.81,5,2,3,New Customer
14722,146,1,180.42000000000002,2,1,1,Lost
14723,9,6,1122.3600000000001,5,3,4,Loyal Customer
14725,24,1,655.58,4,1,3,New Customer
14727,273,1,268.58,1,1,2,Lost
14729,373,1,313.49,1,1,2,Lost
14730,0,8,1897.57,5,4,4,Champion
14731,46,3,380.02,3,2,2,Potential Loyalist
14732,7,8,2702.4900000000002,5,4,5,Champion
14733,15,12,9585.91,4,4,5,Champion
14735,3,32,6065.69,5,4,5,Champion
14737,3,3,1164.55,5,2,4,New Customer
14738,42,7,1314.45,3,4,4,Loyal Customer
14739,3,7,3902.28,5,4,5,Champion
14740,196,3,1448.21,1,2,4,Lost
14741,11,6,1400.34,5,3,4,Loyal Customer
14744,15,7,1099.98,4,4,4,Champion
14745,112,5,1220.26,2,3,4,At Risk
14747,248,1,328.2,1,1,2,Lost
14748,28,5,1415.75,4,3,4,Loyal Customer
14752,43,1,389.64,3,1,2,Potential Loyalist
14753,86,1,563.15,2,1,3,Lost
14754,44,2,638.05,3,1,3,Potential Loyalist
14755,9,11,5010.28,5,4,5,Champion
14756,14,1,738.96,4,1,3,New Customer
14757,74,1,420.5,2,1,2,Lost
14758,144,4,1484.06,2,3,4,At Risk
14759,4,3,1625.97,5,2,4,New Customer
14760,296,1,89.2,1,1,1,Lost
14761,58,2,255.9,3,1,2,Potential Loyalist
14762,263,1,300.52,1,1,2,Lost
14764,46,1,278.3,3,1,2,Potential Loyalist
14765,28,3,254.11,4,2,2,New Customer
14766,7,6,2473.37,5,3,5,Loyal Customer
14768,16,2,192.60000000000002,4,1,1,New Customer
14769,2,8,10416.98,5,4,5,Champion
14770,231,2,876.42,1,1,3,Lost
14772,111,1,139.26,2,1,1,Lost
